,Subject,part_condition,Passages,trial_difficulty,RT,answers,QuestionNum,MW,Gender,ImplicitWP,MindwanderTheory,Chronotype,ChronotypePM,ChronotypeAM,ChronotypeC,MindwanderTheoryC,ImplicitWP_C,RT_wind_Z,RT_wind
1346,110,cond2,6,Hard,4533,1,6.2,0,female,22,11,7,-1.897320946,-9.030215286,-5.463768116,-10.140625,-1.590909091,-0.39556215,4533
1347,110,cond2,6,Hard,4397,0,6.3,0,female,22,11,7,-1.897320946,-9.030215286,-5.463768116,-10.140625,-1.590909091,-0.419960954,4397
1348,110,cond2,7,Easy,6860,0,7.1,1,female,22,11,7,-1.897320946,-9.030215286,-5.463768116,-10.140625,-1.590909091,0.021908563,6860
1349,110,cond2,7,Easy,4513,1,7.2,1,female,22,11,7,-1.897320946,-9.030215286,-5.463768116,-10.140625,-1.590909091,-0.399150209,4513
1350,110,cond2,8,Hard,7011,0,8.1,0,female,22,11,7,-1.897320946,-9.030215286,-5.463768116,-10.140625,-1.590909091,0.048998412,7011
1351,110,cond2,8,Hard,3323,1,8.2,0,female,22,11,7,-1.897320946,-9.030215286,-5.463768116,-10.140625,-1.590909091,-0.612639744,3323
1352,110,cond2,8,Hard,9447,0,8.3,1,female,22,11,7,-1.897320946,-9.030215286,-5.463768116,-10.140625,-1.590909091,0.486024049,9447
1353,114,cond2,1,Easy,6856,1,1.1,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.021190951,6856
1354,114,cond2,1,Easy,8822,1,1.2,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.373897192,8822
1355,114,cond2,1,Easy,4227,0,1.3,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,-0.450459459,4227
1356,114,cond2,1,Easy,12065,0,1.4,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.955701026,12065
1357,114,cond2,1,Easy,5929,1,1.5,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,-0.145115603,5929
1358,114,cond2,1,Easy,21072,0,1.6,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,2.571583584,21072
1359,114,cond2,1,Easy,7991,1,1.7,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.224813323,7991
1360,114,cond2,2,Hard,5995,0,2.1,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,-0.133275007,5995
1361,114,cond2,2,Hard,10686,0,2.2,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.708304329,10686
1362,114,cond2,3,Easy,8144,1,3.1,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.252261978,8144
1363,114,cond2,3,Easy,10950,1,3.2,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.755666714,10950
1364,114,cond2,4,Hard,10229,0,4.1,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.626317172,10229
1365,114,cond2,4,Hard,8205,0,4.2,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.263205559,8205
1366,114,cond2,4,Hard,4534,1,4.3,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,-0.395382747,4534
1367,114,cond2,4,Hard,5486,0,4.4,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,-0.224591119,5486
1368,114,cond2,5,Easy,13748,0,5.1,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,1.257636226,13748
1369,114,cond2,5,Easy,7661,0,5.2,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.165610343,7661
1370,114,cond2,5,Easy,12077,1,5.3,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.957853862,12077
1371,114,cond2,6,Hard,2175,1,6.1,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,-0.818594355,2175
1372,114,cond2,6,Hard,8049,1,6.2,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.235218695,8049
1373,114,cond2,6,Hard,3232,0,6.3,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,-0.628965415,3232
1374,114,cond2,7,Easy,7792,0,7.1,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.189112132,7792
1375,114,cond2,7,Easy,4948,0,7.2,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,-0.321109917,4948
1376,114,cond2,8,Hard,6030,1,8.1,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,-0.126995903,6030
1377,114,cond2,8,Hard,4866,1,8.2,1,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,-0.335820961,4866
1378,114,cond2,8,Hard,8543,1,8.3,0,female,22,18,17,8.102679054,0.969784714,4.536231884,-3.140625,-1.590909091,0.323843763,8543
1379,115,cond2,1,Easy,9858.84,1,1.1,1,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.559909368,9858.84
1380,115,cond2,1,Easy,10356.94,1,1.2,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.649269988,10356.94
1381,115,cond2,1,Easy,8512.12,1,1.3,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.318303799,8512.12
1382,115,cond2,1,Easy,14619.575,1,1.4,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,1.41399937,14619.575
1383,115,cond2,1,Easy,7379.89,1,1.5,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.115178374,7379.89
1384,115,cond2,1,Easy,25813.895,0,1.6,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,3.211693384,24640
1385,115,cond2,1,Easy,11446.52,0,1.7,1,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.844743877,11446.52
1386,115,cond2,2,Hard,4519.145,1,2.1,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.398047778,4519.145
1387,115,cond2,2,Hard,7426.05,1,2.2,1,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.123459615,7426.05
1388,115,cond2,3,Easy,8470.22,1,3.1,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.310786815,8470.22
1389,115,cond2,3,Easy,3766.865,0,3.2,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.533009045,3766.865
1390,115,cond2,4,Hard,6384.88,1,4.1,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.063329376,6384.88
1391,115,cond2,4,Hard,8129.495,0,4.2,1,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.249659738,8129.495
1392,115,cond2,4,Hard,2857.895,0,4.3,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.696080963,2857.895
1393,115,cond2,4,Hard,7552.915,1,4.4,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.146219573,7552.915
1394,115,cond2,5,Easy,6603.505,1,5.1,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.024107402,6603.505
1395,115,cond2,5,Easy,6732.725,0,5.2,1,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.00092495,6732.725
1396,115,cond2,5,Easy,3540.385,0,5.3,1,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.57364023,3540.385
1397,115,cond2,6,Hard,3014.375,0,6.1,1,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.668007986,3014.375
1398,115,cond2,6,Hard,9490.02,1,6.2,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.493741964,9490.02
1399,115,cond2,6,Hard,6729.535,0,6.3,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.001497245,6729.535
1400,115,cond2,7,Easy,5482.205,1,7.1,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.225271953,5482.205
1401,115,cond2,7,Easy,8383.905,0,7.2,1,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.295301647,8383.905
1402,115,cond2,8,Hard,9640.095,0,8.1,1,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.520665865,9640.095
1403,115,cond2,8,Hard,6126.93,1,8.2,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,-0.109606373,6126.93
1404,115,cond2,8,Hard,7589.06,1,8.3,0,male,23,18,14,5.102679054,-2.030215286,1.536231884,-3.140625,-0.590909091,0.152704093,7589.06
1405,118,cond2,1,Easy,7639.17,1,1.1,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.161693976,7639.17
1406,118,cond2,1,Easy,8239.085,1,1.2,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.269320509,8239.085
1407,118,cond2,1,Easy,5455.99,0,1.3,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,-0.229975002,5455.99
1408,118,cond2,1,Easy,18966.855,1,1.4,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,2.193914317,18966.855
1409,118,cond2,1,Easy,6482.475,0,1.5,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,-0.045820543,6482.475
1410,118,cond2,1,Easy,30467.88,0,1.6,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,3.211693384,24640
1411,118,cond2,1,Easy,3240.225,0,1.7,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,-0.627489825,3240.225
1412,118,cond2,2,Hard,7745.77,0,2.1,0,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.180818333,7745.77
1413,118,cond2,2,Hard,11943.285,1,2.2,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.933864993,11943.285
1414,118,cond2,3,Easy,6973.64,1,3.1,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.042295917,6973.64
1415,118,cond2,3,Easy,8026.89,1,3.2,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.231252096,8026.89
1416,118,cond2,4,Hard,13395.77,1,4.1,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,1.194445117,13395.77
1417,118,cond2,4,Hard,9965.41,0,4.2,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.579028343,9965.41
1418,118,cond2,4,Hard,5227.04,1,4.3,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,-0.271049312,5227.04
1419,118,cond2,4,Hard,8254.81,1,4.4,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.272141621,8254.81
1420,118,cond2,5,Easy,6587.95,0,5.1,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,-0.026898015,6587.95
1421,118,cond2,5,Easy,9009.345,0,5.2,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.407507441,9009.345
1422,118,cond2,5,Easy,8583.175,0,5.3,0,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.331051277,8583.175
1423,118,cond2,6,Hard,2983.095,1,6.1,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,-0.673619711,2983.095
1424,118,cond2,6,Hard,7797.815,1,6.2,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.19015536,7797.815
1425,118,cond2,6,Hard,3271.135,0,6.3,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,-0.62194448,3271.135
1426,118,cond2,7,Easy,11896.85,1,7.1,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.925534416,11896.85
1427,118,cond2,7,Easy,5398.81,1,7.2,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,-0.240233264,5398.81
1428,118,cond2,8,Hard,3222.3,1,8.1,0,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,-0.630705624,3222.3
1429,118,cond2,8,Hard,4557.845,0,8.2,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,-0.391104883,4557.845
1430,118,cond2,8,Hard,11850.95,1,8.3,1,male,23,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-0.590909091,0.91729982,11850.95
1431,119,cond1,1,Hard,8915,1,1.1,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.390581668,8915
1432,119,cond1,1,Hard,10278,1,1.2,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.635107917,10278
1433,119,cond1,1,Hard,8495,1,1.3,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.31523242,8495
1434,119,cond1,1,Hard,17911,0,1.4,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,2.004490793,17911
1435,119,cond1,1,Hard,9863,0,1.5,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.560655684,9863
1436,119,cond1,1,Hard,20456,0,1.6,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,2.461071354,20456
1437,119,cond1,1,Hard,7355,1,1.7,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.110713034,7355
1438,119,cond1,2,Easy,5438,1,2.1,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,-0.233202461,5438
1439,119,cond1,2,Easy,7389,1,2.2,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.116812735,7389
1440,119,cond1,3,Hard,8718,1,3.1,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.355239283,8718
1441,119,cond1,3,Hard,19521,0,3.2,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,2.293329576,19521
1442,119,cond1,4,Easy,6892,0,4.1,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.027649458,6892
1443,119,cond1,4,Easy,7511,0,4.2,NA,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.138699897,7511
1444,119,cond1,4,Easy,13960,1,4.3,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,1.295669656,13960
1445,119,cond1,4,Easy,7978,1,4.4,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.222481084,7978
1446,119,cond1,5,Hard,6389,0,5.1,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,-0.062590236,6389
1447,119,cond1,5,Hard,7043,0,5.2,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.054739307,7043
1448,119,cond1,5,Hard,7868,1,5.3,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.202746758,7868
1449,119,cond1,6,Easy,2275,0,6.1,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,-0.800654058,2275
1450,119,cond1,6,Easy,5521,1,6.2,0,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,-0.218312015,5521
1451,119,cond1,6,Easy,2629,0,6.3,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,-0.737145406,2629
1452,119,cond1,7,Hard,5369,0,7.1,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,-0.245581266,5369
1453,119,cond1,7,Hard,4309,0,7.2,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,-0.435748415,4309
1454,119,cond1,8,Easy,5334,1,8.1,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,-0.25186037,5334
1455,119,cond1,8,Easy,7811,1,8.2,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,0.192520788,7811
1456,119,cond1,8,Easy,13050,0,8.3,1,female,26,20,16,7.102679054,-0.030215286,3.536231884,-1.140625,2.409090909,1.132412952,13050
1457,122,cond1,1,Hard,938.665,1,1.1,0,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.040396527,938.665
1458,122,cond1,1,Hard,634.7650001,1,1.2,0,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.09491709,634.7650001
1459,122,cond1,1,Hard,1860.39,0,1.3,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-0.875036324,1860.39
1460,122,cond1,1,Hard,10199.13,0,1.4,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,0.620958405,10199.13
1461,122,cond1,1,Hard,762.5150001,0,1.5,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.07199836,762.5150001
1462,122,cond1,1,Hard,8257.915,0,1.6,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,0.272698667,8257.915
1463,122,cond1,1,Hard,515.01,0,1.7,0,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.116401492,515.01
1464,122,cond1,2,Easy,560.3449999,1,2.1,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.108268259,560.3449999
1465,122,cond1,2,Easy,402.245,1,2.2,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.136631868,402.245
1466,122,cond1,3,Hard,1202.335,0,3.1,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-0.993093346,1202.335
1467,122,cond1,3,Hard,2564.055,0,3.2,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-0.748796732,2564.055
1468,122,cond1,4,Easy,381.8600001,1,4.1,0,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137931643,395
1469,122,cond1,4,Easy,1123.815,0,4.2,NA,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.007180067,1123.815
1470,122,cond1,4,Easy,372.4700001,0,4.3,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137931643,395
1471,122,cond1,4,Easy,955.2249999,0,4.4,0,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.037425614,955.2249999
1472,122,cond1,5,Hard,380.0199998,1,5.1,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137931643,395
1473,122,cond1,5,Hard,383.225,1,5.2,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137931643,395
1474,122,cond1,5,Hard,396.9700001,0,5.3,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137578219,396.9700001
1475,122,cond1,6,Easy,332.065,1,6.1,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137931643,395
1476,122,cond1,6,Easy,398.3,1,6.2,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137339613,398.3
1477,122,cond1,6,Easy,390.965,0,6.3,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137931643,395
1478,122,cond1,7,Hard,300.6,0,7.1,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137931643,395
1479,122,cond1,7,Hard,465.0100002,1,7.2,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.125371641,465.0100002
1480,122,cond1,8,Easy,252.6049998,0,8.1,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137931643,395
1481,122,cond1,8,Easy,273.0749999,0,8.2,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.137931643,395
1482,122,cond1,8,Easy,441.665,1,8.3,1,female,24,26,14,5.102679054,-2.030215286,1.536231884,4.859375,0.409090909,-1.129559803,441.665
1483,124,cond1,1,Hard,5475.06,1,1.1,0,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.226553787,5475.06
1484,124,cond1,1,Hard,5694.545,1,1.2,0,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.187177526,5694.545
1485,124,cond1,1,Hard,5714.7,0,1.3,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.183561659,5714.7
1486,124,cond1,1,Hard,11617.015,1,1.4,0,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,0.875331186,11617.015
1487,124,cond1,1,Hard,6904.82,0,1.5,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,0.029949404,6904.82
1488,124,cond1,1,Hard,20850.645,0,1.6,0,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,2.531871839,20850.645
1489,124,cond1,1,Hard,5620.26,1,1.7,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.200504476,5620.26
1490,124,cond1,2,Easy,3764.035,1,2.1,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.533516755,3764.035
1491,124,cond1,2,Easy,12656.605,1,2.2,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,1.061836721,12656.605
1492,124,cond1,3,Hard,4247.1,0,3.1,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.446853459,4247.1
1493,124,cond1,3,Hard,39504.05,0,3.2,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,3.211693384,24640
1494,124,cond1,4,Easy,4896.56,1,4.1,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.330338406,4896.56
1495,124,cond1,4,Easy,26585.525,0,4.2,NA,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,3.211693384,24640
1496,124,cond1,4,Easy,4639.72,1,4.3,0,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.376416265,4639.72
1497,124,cond1,4,Easy,4271.975,0,4.4,0,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.44239081,4271.975
1498,124,cond1,5,Hard,3370.025,0,5.1,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.60420332,3370.025
1499,124,cond1,5,Hard,2721.835,1,5.2,0,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.720490531,2721.835
1500,124,cond1,5,Hard,5732.91,0,5.3,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.180294731,5732.91
1501,124,cond1,6,Easy,4640.93,0,6.1,0,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.376199187,4640.93
1502,124,cond1,6,Easy,6012.75,1,6.2,0,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.130090604,6012.75
1503,124,cond1,6,Easy,1743.7,0,6.3,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.895970856,1743.7
1504,124,cond1,7,Hard,2942.835,0,7.1,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.680842475,2942.835
1505,124,cond1,7,Hard,776.395,0,7.2,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-1.069508247,776.395
1506,124,cond1,8,Easy,3908.085,1,8.1,0,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.507673757,3908.085
1507,124,cond1,8,Easy,3400.59,1,8.2,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.598719868,3400.59
1508,124,cond1,8,Easy,2153.71,1,8.3,1,female,NA,18,12,3.102679054,-4.030215286,-0.463768116,-3.140625,NA,-0.822413844,2153.71
1509,128,cond1,1,Hard,561.805,0,1.1,1,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,-1.10800633,561.805
1510,128,cond1,1,Hard,5970.185,1,1.2,0,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,-0.137726891,5970.185
1511,128,cond1,1,Hard,434.985,0,1.3,1,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,-1.130758215,434.985
1512,128,cond1,1,Hard,19961.1,1,1.4,1,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,2.372284824,19961.1
1513,128,cond1,1,Hard,174.88,0,1.5,1,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,-1.137931643,395
1514,128,cond1,1,Hard,21301.905,0,1.6,1,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,2.612829224,21301.905
1515,128,cond1,1,Hard,326.28,0,1.7,0,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,-1.137931643,395
1516,128,cond1,2,Easy,25378.76,1,2.1,0,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,3.211693384,24640
1517,128,cond1,2,Easy,32848.855,1,2.2,0,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,3.211693384,24640
1518,128,cond1,3,Hard,117.73,0,3.1,0,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,-1.137931643,395
1519,128,cond1,3,Hard,123.19,1,3.2,0,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,-1.137931643,395
1520,128,cond1,4,Easy,8210.03,0,4.1,1,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,0.264107956,8210.03
1521,128,cond1,4,Easy,7108.455,0,4.2,NA,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,0.066482128,7108.455
1522,128,cond1,4,Easy,3087.97,1,4.3,0,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,-0.654804825,3087.97
1523,128,cond1,4,Easy,10227.75,0,4.4,0,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,0.626092918,10227.75
1524,128,cond1,5,Hard,5872.76,0,5.1,0,female,20,13,12,3.102679054,-4.030215286,-0.463768116,-8.140625,-3.590909091,-0.155205226,5872.76
